price,room_bed,room_bath,living_measure,lot_measure,ceil,coast,sight,condition,quality,ceil_measure,zipcode,living_measure15,lot_measure15,furnished,have_basement,Is_renovated,Age_of_house,SN_region,EW_region
400000,3,1.75,1860,5750,1.5,0,0,5,6,1300,98116,1550,5750,0,1,0,96,EN,EW
442000,2,1.0,1410,5000,1.0,0,2,4,7,940,98126,1450,5000,0,1,0,97,MN,EW
551000,4,1.5,1470,5100,1.5,0,0,3,7,1470,98117,1470,5100,0,0,0,68,EN,EW
6890000,6,7.75,9890,31374,2.0,0,4,3,13,8860,98039,4540,42730,1,1,0,13,EN,MW
277000,3,2.25,1610,11920,1.0,0,0,4,7,1110,98032,1690,11839,0,1,0,46,MS,MW
245000,2,1.5,690,1058,2.0,0,0,3,7,690,98103,690,1058,0,0,0,10,EN,EW
850000,4,3.0,3330,4000,1.0,0,0,3,8,1790,98103,1610,4000,0,1,0,56,EN,EW
530000,5,2.5,2910,9636,1.0,0,0,4,7,1690,98008,2830,10385,0,1,0,50,EN,ME
260000,3,2.5,1670,5797,2.0,0,0,3,7,1670,98030,1670,6183,0,0,0,26,MS,ME
435000,6,2.5,2270,11970,1.0,0,0,3,7,1470,98011,2270,10640,0,1,0,51,EN,ME
288000,3,1.0,1410,40500,1.0,0,0,4,7,1410,98092,1570,40500,0,0,0,53,MS,EE
425000,2,1.0,1250,5880,1.0,0,0,3,6,900,98117,1520,5020,0,1,0,67,EN,EW
808000,8,3.75,3460,4600,2.0,0,0,3,7,2860,98105,2170,3750,0,1,0,27,EN,MW
550000,3,2.25,1950,26500,1.0,0,0,4,8,1570,98006,2160,12751,0,1,0,50,EN,ME
875000,3,2.75,3270,39586,1.5,0,0,3,11,3270,98077,3480,35998,1,0,0,27,EN,EE
300000,3,2.25,2070,7225,1.0,0,0,3,8,1690,98042,2070,7400,0,1,0,36,MS,ME
532000,3,2.5,1830,8022,2.0,0,0,3,8,1830,98074,2030,7736,0,0,0,28,EN,EE
465000,4,2.5,2820,39413,2.0,0,0,4,9,2820,98092,2910,39413,1,0,0,25,MS,EE
411000,5,1.75,2860,12293,1.0,0,0,4,8,1430,98133,1920,18110,0,1,0,67,EN,EW
799000,3,1.0,1510,4178,2.0,0,0,3,8,1510,98103,2140,4916,0,0,1,112,EN,EW
305000,3,2.0,1430,12430,1.0,0,0,4,7,1430,98056,1200,8250,0,0,0,58,MN,ME
340000,3,2.0,1130,9879,2.0,0,0,3,6,1130,98053,1900,14907,0,0,0,18,EN,EE
420000,5,3.0,2630,3149,2.0,0,0,3,8,1670,98056,2240,4825,0,1,0,1,MN,ME
579000,2,2.0,1870,6275,1.0,0,0,3,8,1870,98053,1670,5200,0,0,0,11,EN,EE
998160,2,2.5,3010,16050,1.0,0,3,4,9,1260,98006,3010,11612,1,1,0,39,EN,ME
335000,3,2.5,2440,7632,2.0,0,0,3,8,2440,98003,2510,7903,0,0,0,16,MS,MW
491950,3,2.25,2090,10733,1.0,0,0,3,7,1440,98115,1740,8100,0,1,0,56,EN,MW
369990,4,2.5,1960,7133,2.0,0,0,3,7,1960,98056,1960,6705,0,0,0,12,MN,ME
720000,4,2.5,3420,17038,2.0,0,0,3,9,3420,98034,2520,14190,1,0,0,7,EN,MW
795000,4,2.5,3160,16564,2.0,0,0,3,10,3160,98074,3160,12415,1,0,0,27,EN,EE
294350,3,1.0,1410,5120,1.5,0,0,3,6,1210,98106,1330,5120,0,1,0,89,MN,EW
263000,3,1.75,1790,7485,1.0,0,0,4,8,1330,98023,1970,8097,0,1,0,35,MS,EW
776500,4,1.5,2290,10372,1.0,0,0,3,7,1510,98033,1900,8109,0,1,1,50,EN,ME
379000,3,1.0,1140,10320,1.0,0,0,4,7,1140,98034,1140,10412,0,0,0,52,EN,ME
213500,3,1.0,1220,6000,1.0,0,0,4,7,1220,98002,1420,6000,0,0,0,46,MS,MW
1600000,4,2.5,2980,13341,1.5,1,4,5,8,1800,98034,2340,19810,0,1,0,86,EN,MW
279200,1,1.0,640,6350,1.0,0,0,3,5,640,98117,1270,6350,0,0,0,75,EN,EW
1210000,3,2.25,1590,8520,2.0,0,0,4,8,1590,98004,2470,12005,0,0,0,35,EN,MW
265000,3,2.5,1780,6527,2.0,0,0,3,8,1780,98092,2040,8840,0,0,0,25,MS,MW
415000,3,1.0,1300,7975,1.0,0,0,4,7,1300,98008,1570,9075,0,0,0,56,EN,ME
262000,3,2.5,1680,10300,2.0,0,0,4,7,1680,98010,1680,9849,0,0,0,20,MS,EE
720000,3,2.5,2100,2200,2.0,0,0,4,7,1500,98122,1750,4400,0,1,0,96,EN,MW
750000,4,2.25,2160,9525,1.0,0,0,3,8,1080,98040,2780,9525,0,1,0,54,EN,MW
463000,2,1.0,1250,5650,2.0,0,1,4,7,1250,98126,1210,5650,0,0,0,71,MN,EW
329990,4,2.75,2420,8438,2.0,0,0,3,8,2420,98022,2270,8770,0,0,0,18,ES,EE
189950,3,1.0,920,6460,1.0,0,0,5,6,920,98042,920,4770,0,0,0,45,MS,EE
430000,3,1.0,940,12521,1.5,0,0,4,7,940,98133,1920,9046,0,0,0,66,EN,EW
910000,3,2.0,2700,6120,1.0,0,0,4,8,1350,98115,1700,4590,0,1,0,52,EN,MW
528000,3,2.5,2020,5613,2.0,0,0,3,7,2020,98053,2020,4609,0,0,0,11,EN,EE
383000,4,1.75,2580,19607,1.0,0,2,4,8,1290,98056,1970,9569,0,1,0,56,MN,ME
451000,4,1.5,1620,5444,1.5,0,0,3,8,1620,98125,1620,6912,0,0,0,59,EN,MW
615000,2,1.5,1210,5000,1.5,0,0,5,6,1210,98117,1570,5000,0,0,0,107,EN,EW
1230000,2,2.5,2470,609,3.0,0,0,3,11,1910,98112,2440,1229,1,1,0,4,EN,MW
570000,3,2.0,1930,10929,1.0,0,0,3,8,1260,98155,2030,8750,0,1,0,51,EN,MW
705000,4,2.0,2040,5050,1.0,0,0,5,7,1160,98115,2040,5050,0,1,0,78,EN,MW
720000,3,2.25,2120,9297,2.0,0,0,4,8,2120,98006,2620,10352,0,0,0,33,EN,ME
570000,3,2.0,1530,5401,1.0,0,0,4,7,1530,98115,1640,5467,0,0,0,77,EN,MW
239000,4,1.0,1280,8316,1.0,0,0,3,6,1280,98168,1310,7830,0,0,0,64,MN,MW
500000,3,1.75,1690,48096,1.0,0,0,3,7,1690,98053,2070,35160,0,0,0,42,EN,EE
630000,3,2.0,1470,6000,1.0,0,0,3,8,1090,98033,1880,7799,0,1,1,65,EN,ME
390000,4,2.0,2290,9200,1.5,0,0,3,7,2290,98166,2140,9200,0,0,0,95,MN,EW
164950,3,1.75,1570,15330,1.0,0,0,3,7,1080,98166,1250,13330,0,1,0,58,MN,EW
750000,4,2.5,2680,4548,2.0,0,0,3,8,2680,98052,2750,4548,0,0,0,6,EN,ME
700000,3,2.0,1940,4500,1.0,0,3,3,7,1090,98107,1700,4500,0,1,0,88,EN,EW
765000,2,1.75,1660,4000,1.0,0,0,3,7,990,98112,2070,4000,0,1,0,74,EN,MW
765000,3,1.5,1500,5111,2.0,0,0,5,8,1500,98122,2380,4519,0,0,0,31,EN,MW
200000,5,1.75,1770,15525,1.0,0,0,4,7,1770,98059,1370,10395,0,0,0,55,MN,ME
170000,1,0.75,850,5600,1.0,0,2,3,6,850,98019,900,12250,0,0,1,112,EN,EE
732000,4,1.75,2360,11300,1.0,0,0,4,9,2360,98006,2290,11951,1,0,0,40,EN,ME
410000,2,1.5,1660,4000,1.0,0,0,3,7,1000,98115,1570,5500,0,1,0,64,EN,MW
419000,2,2.25,1180,1253,2.0,0,0,3,8,840,98122,1310,1963,0,1,0,6,EN,MW
411000,3,1.75,1490,9844,1.0,0,0,4,7,1190,98155,1840,10150,0,1,0,55,EN,MW
350000,4,1.75,1770,7336,1.0,0,0,4,8,1770,98058,2030,8183,0,0,0,29,MN,ME
232603,3,1.75,1750,11461,2.0,0,0,4,7,1750,98002,2140,11276,0,0,0,38,MS,MW
175000,4,1.0,1300,6030,1.5,0,0,3,6,1300,98168,1240,6900,0,0,0,67,MN,MW
249900,2,1.0,560,7560,1.0,0,0,3,6,560,98126,990,7560,0,0,0,70,MN,EW
535500,3,2.5,2050,4976,2.0,0,0,3,8,2050,98029,2050,5153,0,0,0,21,EN,EE
560000,3,1.75,1570,4375,1.0,0,0,3,7,970,98116,1790,5750,0,1,0,75,EN,EW
870000,4,3.0,4500,21780,2.0,0,2,3,9,3040,98040,3540,20473,1,1,0,34,EN,MW
760000,4,2.5,2730,36183,2.0,0,0,3,9,2730,98052,2710,5964,1,0,0,28,EN,ME
431000,3,2.5,1710,12677,2.0,0,0,3,8,1710,98028,1610,12160,0,0,0,18,EN,MW
549000,2,2.5,1380,953,3.0,0,0,3,9,1380,98103,1430,3400,1,0,0,8,EN,EW
535000,3,2.5,1850,1499,2.5,0,0,3,9,1790,98199,1770,1539,1,1,0,9,EN,EW
222000,2,2.0,1360,3300,2.0,0,0,3,6,1360,98038,1310,3300,0,0,0,10,MS,EE
205425,2,1.0,880,6780,1.0,0,0,4,6,880,98178,1190,6780,0,0,0,69,MN,MW
240500,2,1.0,1240,12092,1.0,0,0,3,6,960,98146,1820,7460,0,1,1,93,MN,EW
399000,4,2.5,2870,9292,2.0,0,0,3,8,2540,98058,2590,7533,0,1,0,35,MN,ME
222200,2,1.0,1210,10000,1.0,0,0,3,7,1210,98148,1620,10959,0,0,0,62,MN,EW
575000,4,2.5,2400,6137,2.0,0,0,3,8,2400,98074,2120,7468,0,0,0,24,EN,EE
510000,3,2.5,1830,8133,1.0,0,0,3,8,1390,98028,2310,11522,0,1,0,19,EN,MW
306500,2,1.0,1420,16400,1.5,0,0,4,6,1420,98023,1900,16400,0,0,0,72,MS,EW
555000,4,2.0,1680,2600,1.0,0,0,5,7,840,98107,1680,3340,0,1,0,99,EN,EW
525000,3,2.0,1790,11430,1.0,0,0,3,7,1190,98074,1700,12114,0,1,0,30,EN,EE
599000,5,3.25,2590,6180,1.0,0,0,3,7,1330,98118,1560,6180,0,1,0,54,MN,MW
515000,4,2.25,2470,7800,1.0,0,0,3,8,1470,98052,2050,8050,0,1,0,39,EN,ME
439000,3,1.0,1530,19007,1.0,0,0,4,8,1290,98166,2090,20962,0,1,0,66,MN,EW
670950,3,2.5,1790,2375,3.0,0,0,3,8,1790,98107,1450,2400,0,0,0,7,EN,EW
370000,2,1.5,1010,2102,2.0,0,0,3,7,1010,98119,1480,2632,0,0,0,30,EN,EW
275000,4,1.0,1770,7345,1.5,0,0,3,7,1770,98106,1580,7345,0,0,0,49,MN,EW
170000,2,1.0,810,8424,1.0,0,0,4,6,810,98023,820,8424,0,0,0,55,MS,EW
732000,3,2.0,1940,55756,1.0,0,0,5,9,1940,98007,2330,10018,1,0,0,60,EN,ME
268000,5,2.5,2400,4564,2.0,0,0,3,7,2400,98042,1880,4109,0,0,0,11,MS,ME
305000,5,2.25,2660,8400,1.5,0,0,5,7,2660,98092,1590,8165,0,0,0,53,MS,ME
350000,3,2.0,1320,1298,3.0,0,0,3,7,1320,98117,1380,1503,0,0,0,19,EN,EW
340000,3,1.75,1210,9635,1.0,0,0,4,7,1210,98019,1550,10707,0,0,0,27,EN,EE
708000,4,2.5,3090,5600,2.0,0,0,3,9,3090,98075,3080,5788,1,0,0,10,EN,EE
490000,3,1.75,1660,8208,1.0,0,0,4,8,1660,98005,2210,11000,0,0,0,49,EN,ME
299000,3,1.0,1040,9514,1.0,0,0,4,7,1040,98059,1040,9514,0,0,0,45,MN,EE
327500,3,2.5,1820,1866,2.0,0,0,3,8,1570,98166,1660,6900,0,1,0,6,MN,EW
352800,4,2.0,2080,6360,1.0,0,0,3,7,1330,98118,2080,6741,0,1,0,54,MN,MW
990000,3,3.25,2460,4182,2.0,0,0,5,8,2100,98115,2370,4284,0,1,0,105,EN,MW
995000,3,4.5,4380,47044,2.0,1,3,3,9,3720,98166,2460,18512,1,1,1,46,MN,EW
390000,3,2.5,1910,4755,2.0,0,0,3,8,1910,98059,2460,6099,0,0,0,18,MN,ME
337000,4,2.5,2470,5100,2.0,0,0,3,8,2470,98038,2240,5123,0,0,0,9,MS,EE
367000,4,2.5,2350,8182,2.0,0,0,3,8,2350,98042,2330,7000,0,0,0,17,MS,ME
1070000,2,2.25,3900,14864,1.0,0,3,3,8,1950,98144,2580,5184,0,1,0,67,EN,MW
785000,3,3.0,1950,1983,3.0,0,0,3,9,1610,98004,2040,2131,1,1,0,5,EN,ME
495000,4,3.0,2740,2811,2.0,0,0,3,8,2240,98072,2740,3596,0,1,0,11,EN,ME
490000,4,2.25,2020,4960,2.0,0,0,3,7,1710,98117,1590,4550,0,1,0,76,EN,EW
589000,3,1.5,1390,5040,1.0,0,0,3,7,1090,98105,1910,4800,0,1,0,67,EN,MW
1070000,5,3.5,2920,3000,2.0,0,0,3,9,2260,98103,1580,4000,1,1,0,0,EN,EW
252000,2,1.0,940,15450,1.0,0,0,4,6,940,98070,1370,34820,0,0,0,88,MN,EW
305000,3,3.0,1290,1112,3.0,0,0,3,7,1290,98125,1230,9000,0,0,0,6,EN,MW
605000,4,2.25,2940,48788,1.0,0,0,5,7,1520,98028,2470,14900,0,1,0,53,EN,MW
427500,3,1.5,1900,43186,1.5,0,0,4,7,1300,98038,2080,108028,0,1,0,43,MN,EE
467000,3,2.5,1530,3984,2.0,0,0,3,8,1530,98029,1720,4005,0,0,0,20,EN,EE
2140000,4,3.75,5150,453895,2.0,0,3,3,11,4360,98053,2500,215186,1,1,0,17,EN,EE
1400000,3,2.75,3130,19530,1.0,1,4,3,8,1690,98008,2980,18782,0,1,1,68,EN,ME
340000,2,1.0,1700,6718,1.0,0,2,3,7,1230,98198,2040,7500,0,1,0,59,MN,EW
245000,3,2.0,1390,8250,1.0,0,0,3,7,1390,98042,1390,7875,0,0,0,27,MS,EE
287500,5,2.0,2020,67953,1.5,0,0,4,7,1620,98178,1270,13198,0,1,0,79,MN,MW
285000,3,1.0,1440,4268,1.0,0,0,3,7,1040,98108,1370,4268,0,1,0,61,MN,MW
390000,3,1.75,1180,16552,1.0,0,0,4,7,1180,98072,2780,45302,0,0,0,47,EN,ME
402000,3,3.5,1240,1666,2.0,0,0,3,7,1000,98136,1110,1027,0,1,0,6,MN,EW
186000,3,1.0,1200,10080,1.0,0,0,4,7,1200,98042,1230,9800,0,0,0,46,MS,ME
261000,4,1.75,1820,9824,1.0,0,0,5,7,1820,98042,1410,11013,0,0,0,47,MS,EE
353000,3,2.5,2550,6021,2.0,0,0,3,7,2550,98030,2080,6021,0,0,0,13,MS,MW
625504,3,2.25,1270,1566,2.0,0,0,3,8,1060,98105,1160,1327,0,1,0,0,EN,MW
321000,4,1.0,1300,18836,1.0,0,0,4,7,1300,98056,1540,8498,0,0,0,73,MN,ME
605000,3,2.5,1500,1119,3.0,0,2,3,7,1110,98109,1500,1057,0,1,0,7,EN,EW
589500,4,1.5,3520,4933,1.5,0,0,4,8,2270,98108,1710,5400,0,1,0,86,EN,MW
550000,3,2.25,2090,8095,2.0,0,2,3,10,2090,98136,1940,5635,1,0,0,26,MN,EW
820000,4,2.5,3720,8633,2.0,0,0,3,10,3720,98074,3515,9660,1,0,0,15,EN,EE
200000,2,1.0,1010,7200,1.0,0,0,3,6,1010,98166,1290,9000,0,0,0,59,MN,EW
507500,3,2.0,2020,8118,1.0,0,0,3,7,1020,98008,1670,8118,0,1,0,51,EN,ME
294000,3,3.0,1670,4120,1.5,0,0,3,7,1140,98055,1010,4120,0,1,1,86,MN,ME
238000,4,1.75,1650,6900,1.0,0,0,3,7,910,98002,1540,7645,0,1,1,36,MS,MW
225000,2,1.0,700,6000,1.0,0,0,3,6,700,98055,1320,6000,0,0,0,71,MN,MW
653000,4,2.5,2160,7000,2.0,0,0,4,9,2160,98029,2300,7440,1,0,0,25,EN,EE
660000,3,3.0,2260,1825,2.0,0,0,3,8,1660,98122,2260,1834,0,1,0,12,EN,MW
229000,4,2.25,2010,7688,1.0,0,0,3,8,1170,98023,1990,7688,0,1,0,35,MS,EW
479500,2,1.0,930,5760,1.0,0,0,3,6,730,98118,1970,5760,0,1,0,98,EN,MW
495000,4,2.0,1610,4770,1.0,0,0,4,7,1230,98126,1180,6120,0,1,0,74,MN,EW
216650,3,3.5,1480,1077,2.0,0,0,3,7,1300,98109,1140,2003,0,1,0,7,MN,MW
902000,4,2.25,2530,9200,1.0,0,0,5,9,1570,98006,3030,9400,1,1,0,38,EN,ME
506000,3,2.5,2100,213008,1.0,0,0,3,8,2100,98092,1330,214315,0,0,0,24,MS,ME
130000,2,1.0,840,6654,1.0,0,0,3,7,840,98133,1350,5831,0,0,0,63,EN,EW
589450,4,2.5,3190,7941,2.0,0,0,3,10,3190,98038,3190,7255,1,0,0,9,MS,EE
780000,4,1.0,3390,4500,1.5,0,0,3,8,2190,98144,2030,4872,0,1,1,90,EN,MW
597500,3,2.5,2620,4800,2.0,0,0,3,7,2620,98053,2400,4756,0,0,0,12,EN,EE
475000,3,2.75,1890,3938,2.0,0,0,3,8,1890,98065,1890,4142,0,0,0,16,MN,EE
220000,4,1.75,2020,7840,1.0,0,0,3,7,1010,98003,1750,8140,0,1,0,46,MS,MW
612125,2,1.5,1670,6000,1.0,0,0,3,7,1090,98119,1670,6000,0,1,0,65,EN,EW
680000,4,3.0,3150,6175,2.0,0,0,3,9,3150,98075,3150,6986,1,0,0,13,EN,EE
556000,3,1.0,1800,4005,1.5,0,0,4,7,1160,98117,1240,4005,0,1,0,85,EN,EW
641000,4,2.5,2600,6015,2.0,0,0,3,8,2600,98075,2910,5305,0,0,0,10,EN,EE
403000,3,2.5,1700,4125,2.0,0,0,3,7,1700,98065,1970,4105,0,0,0,11,MN,EE
250000,2,1.0,850,6370,1.0,0,0,3,6,850,98126,850,5170,0,0,0,64,MN,EW
1230000,4,2.25,3490,6906,2.0,0,0,4,10,2280,98199,2540,6223,1,1,0,86,EN,EW
600000,4,1.75,1700,7800,1.0,0,0,4,8,1700,98052,2430,8342,0,0,0,39,EN,ME
445000,3,2.5,2250,9608,2.0,0,0,3,8,2250,98045,2020,9834,0,0,0,21,MN,EE
475000,3,2.5,2480,6031,2.0,0,0,3,8,2480,98155,1850,7704,0,0,0,13,EN,MW
220000,4,1.75,1530,18400,1.5,0,0,4,6,1530,98002,1620,13535,0,0,0,76,MS,MW
825000,5,1.75,2330,6000,1.5,0,0,3,8,2080,98199,2150,6000,0,1,0,78,EN,EW
550000,4,1.0,1660,34848,1.0,0,0,1,5,930,98052,2160,11467,0,1,0,81,EN,ME
588000,4,2.25,2510,19550,1.0,0,0,4,9,1810,98034,2450,19250,1,1,0,38,EN,MW
320000,4,1.5,1890,43560,1.0,0,0,4,8,1890,98092,2376,5820,0,0,0,40,MS,ME
197000,4,1.0,1360,11175,1.0,0,0,3,7,1360,98188,1340,9702,0,0,0,54,MN,MW
584000,3,2.5,1480,1485,2.0,0,0,3,8,1280,98102,1470,1277,0,1,0,7,EN,MW
355000,3,2.25,1980,7200,1.0,0,0,3,8,1300,98177,1820,8250,0,1,0,50,EN,EW
771000,4,2.5,2420,7200,2.0,0,0,3,9,2420,98033,2650,7800,1,0,0,23,EN,ME
310000,3,1.5,1460,9908,1.0,0,0,3,7,1460,98148,1420,9582,0,0,0,62,MN,EW
200000,3,1.0,960,213008,1.0,0,0,2,6,960,98024,1520,57499,0,0,0,82,EN,EE
540000,3,1.0,1270,3840,1.5,0,0,3,7,1270,98103,1270,4175,0,0,0,89,EN,EW
400000,3,2.5,1910,4408,3.0,0,0,3,8,1910,98133,1910,8154,0,0,0,8,EN,EW
365000,3,1.75,1410,9150,1.0,0,0,5,7,1410,98006,1800,9940,0,0,0,55,EN,ME
220000,4,2.0,2340,10507,1.5,0,0,4,6,2340,98030,990,10507,0,0,0,56,MS,ME
330000,3,1.75,1320,9675,1.5,0,0,4,7,1320,98024,1160,9675,0,0,0,44,EN,EE
709950,4,3.25,3910,6293,2.0,0,0,3,9,3130,98065,4410,6015,1,1,0,8,MN,EE
499000,4,2.25,2440,5000,2.0,0,0,3,7,2440,98065,2440,5212,0,0,0,8,MN,EE
316000,1,2.0,1780,188465,2.0,0,0,3,10,1780,98045,1780,21094,1,0,0,14,MN,EE
512500,3,2.5,1840,2875,2.0,0,0,4,7,1840,98116,1240,5750,0,0,0,17,EN,EW
585000,3,1.75,1480,4800,2.0,0,0,4,7,1140,98199,1810,4800,0,1,0,70,EN,EW
333500,3,1.5,2230,9120,1.0,0,0,3,7,1390,98146,1420,8450,0,1,0,56,MN,EW
650000,4,2.5,2630,28298,2.0,0,0,3,8,2630,98053,2840,26071,0,0,0,19,EN,EE
700000,2,1.5,1850,4945,1.5,0,2,4,7,1850,98126,1850,4950,0,0,1,108,EN,EW
825000,2,2.0,1830,3600,1.0,0,0,4,7,1230,98109,2020,3600,0,1,0,88,EN,EW
560000,4,2.0,1380,4048,1.5,0,0,4,7,1380,98103,1440,3956,0,0,0,109,EN,EW
397000,3,2.0,1710,134489,1.0,0,2,5,7,1710,98022,1700,63823,0,0,0,62,ES,EE
392000,4,2.5,2600,8921,2.0,0,0,3,8,2600,98058,2550,8683,0,0,0,23,MN,ME
359800,4,2.5,2390,6426,2.0,0,0,3,9,2390,98092,2520,6700,1,0,0,15,MS,MW
1360000,4,3.5,4270,5800,2.0,0,3,5,10,3170,98199,3100,5800,1,1,0,77,EN,EW
550000,3,1.0,1070,3713,1.0,0,0,4,6,1070,98118,1290,3960,0,0,0,98,EN,MW
446000,4,2.0,2280,43692,1.0,0,0,3,7,1140,98038,2580,37938,0,1,1,57,MN,EE
345000,5,2.5,3150,9134,1.0,0,0,4,8,1640,98056,1990,9133,0,1,0,49,MN,ME
272000,4,2.25,1800,5555,2.0,0,0,3,7,1800,98038,1810,5669,0,0,0,11,MS,EE
510000,4,2.5,2430,5203,2.0,0,0,3,8,2430,98155,2260,7474,0,0,0,11,EN,MW
560000,3,2.5,2070,12708,2.0,0,0,3,8,2070,98056,2620,9617,0,0,0,18,MN,ME
735000,4,1.75,2380,5700,2.0,0,1,4,7,1820,98105,2190,5700,0,1,0,68,EN,MW
835000,4,2.75,3130,13412,2.0,0,0,3,9,2140,98052,2260,9984,1,1,0,21,EN,EE
290000,3,1.75,1710,10950,1.0,0,0,3,7,1060,98045,1180,10950,0,1,0,47,MN,EE
258000,3,1.75,2090,7461,1.0,0,0,3,6,1200,98030,1420,7462,0,1,0,28,MS,ME
350000,4,2.25,1570,499571,1.0,0,3,4,7,1570,98022,1700,181708,0,0,0,42,ES,EE
1330000,3,3.0,3180,2758,2.0,0,2,3,11,2240,98109,2420,2758,1,1,0,7,EN,EW
275000,5,2.0,2260,11970,1.0,0,0,4,7,1250,98031,1950,11970,0,1,0,53,MS,MW
451000,3,1.75,1790,9813,2.0,0,0,3,7,1790,98155,1520,10125,0,0,0,66,EN,MW
752000,6,3.75,3810,6663,2.0,0,0,4,8,3810,98103,1610,4561,0,0,0,38,EN,EW
269950,3,2.5,1520,8720,1.0,0,0,3,7,1080,98058,1720,7551,0,1,0,33,MN,ME
642000,3,1.0,1040,4480,1.0,0,0,3,7,870,98109,1730,4200,0,1,0,90,EN,EW
325000,4,2.0,1870,7700,1.0,0,0,3,8,1870,98055,2270,8580,0,0,0,49,MN,ME
889000,4,3.5,4070,10976,2.0,0,0,3,10,4070,98075,4080,10106,1,0,0,11,EN,EE
592000,4,2.5,2300,11165,2.0,0,0,4,8,2300,98008,2170,11165,0,0,0,36,EN,ME
765000,4,2.5,3360,13636,2.0,0,0,3,10,3360,98074,2980,10615,1,0,0,27,EN,EE
750000,3,2.5,2960,69351,2.0,1,3,4,9,2960,98070,2350,41433,1,0,0,24,MS,EW
347500,4,2.5,2460,7350,2.0,0,0,3,9,2460,98023,2390,8568,1,0,0,25,MS,EW
179950,2,1.0,1100,7323,1.0,0,0,3,7,780,98023,1410,7227,0,1,0,32,MS,EW
595000,2,1.5,1030,4500,1.0,0,0,3,7,830,98109,1250,4000,0,1,0,90,EN,EW
1100000,3,2.25,2420,7200,1.0,0,0,3,8,1420,98115,2500,7200,0,1,0,66,EN,MW
530000,3,1.5,1950,1963,3.0,0,0,3,8,1950,98117,1590,2028,0,0,0,12,EN,EW
440000,4,2.75,2340,11034,1.0,0,0,3,8,1720,98155,2370,11941,0,1,0,47,EN,MW
359000,3,2.25,1950,1968,2.0,0,0,4,7,1160,98056,1950,1968,0,1,0,36,MN,ME
481000,3,2.0,2580,15653,1.5,0,0,3,9,2580,98166,1920,9840,1,0,0,24,MN,EW
442000,4,2.5,2520,7253,2.0,0,0,3,9,2520,98059,2570,8359,1,0,0,24,MN,ME
641000,5,2.75,3710,8674,2.0,0,0,3,9,3710,98056,3250,8678,1,0,0,19,MN,ME
445000,4,1.0,1460,4600,1.0,0,2,3,6,780,98126,1560,4600,0,1,0,68,EN,EW
500000,4,2.5,1900,5001,1.0,0,0,3,8,1200,98133,1950,4680,0,1,0,6,EN,EW
295000,3,2.5,1570,6932,2.0,0,0,3,7,1570,98038,1570,6271,0,0,0,22,MS,EE
450000,4,1.75,1740,12204,1.0,0,0,3,7,1270,98155,2190,12204,0,1,0,54,EN,MW
290000,4,2.5,2050,9015,2.0,0,0,4,7,2050,98058,1780,8820,0,0,0,42,MN,ME
720000,5,2.5,2900,9525,2.0,0,0,3,9,2900,98006,2910,11854,1,0,0,25,MN,ME
173250,3,2.0,1210,9097,1.0,0,0,4,7,1210,98168,1360,10125,0,0,0,60,MN,MW
452000,3,2.5,1530,5032,2.0,0,0,3,7,1530,98103,1450,2136,0,0,0,16,EN,EW
487000,2,1.5,1160,1118,2.0,0,0,3,8,1020,98117,1210,1118,0,1,0,8,EN,EW
360000,4,2.5,1840,9611,2.0,0,0,3,7,1840,98178,1830,8505,0,0,0,19,MN,MW
849950,3,3.0,2990,9773,2.0,0,0,4,8,2990,98005,2230,11553,0,0,0,42,EN,ME
625000,3,2.5,1860,10027,2.0,0,0,3,8,1860,98033,1530,9204,0,0,0,21,EN,ME
647500,3,1.75,1290,3870,1.0,0,0,5,7,1290,98144,2020,5850,0,0,0,98,EN,MW
630000,4,2.5,2740,43101,2.0,0,0,3,9,2740,98077,2740,33447,1,0,0,21,EN,EE
295000,3,1.75,1930,13350,1.0,0,0,3,8,1930,98023,2270,13350,0,0,0,48,MS,EW
691000,4,3.0,3040,11651,2.0,0,0,3,10,3040,98074,2540,11815,1,0,0,28,EN,EE
645000,4,2.5,2430,14400,1.0,0,0,5,8,1670,98007,2140,9048,0,1,0,51,EN,ME
760500,4,2.25,2310,36136,2.0,0,0,4,9,2310,98072,3930,36136,1,0,0,38,EN,ME
395000,2,2.25,1620,1841,2.0,0,0,3,8,1540,98029,1530,1831,0,1,0,10,MN,EE
265000,4,1.5,1580,8468,2.0,0,0,4,7,1580,98001,1580,8260,0,0,0,44,MS,MW
517000,3,2.25,1640,4635,1.5,0,0,3,8,1540,98115,1530,4635,0,1,0,84,EN,MW
385000,3,3.5,1370,1540,2.0,0,0,3,8,1100,98116,1370,915,0,1,0,8,EN,EW
485000,4,1.75,1260,3880,1.0,0,0,5,7,860,98117,1000,3880,0,1,0,97,EN,EW
499922,3,2.0,1460,3000,1.0,0,0,4,7,940,98117,1460,3000,0,1,0,25,EN,EW
440000,3,2.25,1760,10835,1.0,0,0,4,8,1290,98027,2050,10488,0,1,0,38,MN,EE
675000,5,3.0,3410,9600,1.0,0,0,4,8,1870,98052,2390,9679,0,1,0,46,EN,EE
315000,3,3.25,1480,983,2.0,0,0,3,8,1180,98106,1330,1062,0,1,0,1,MN,EW
269000,3,2.0,1410,10577,1.0,0,0,3,7,1410,98030,1660,6757,0,0,0,21,MS,ME
469000,4,1.75,2960,11347,1.0,0,0,4,8,1570,98166,1660,8911,0,1,0,69,MN,EW
